Iter  Part1  Part2  Part3  Part4  Part5  Part6  Part7  Part8  Part9  Part10  Part11  Part12  Part13  Part14  Part15  Part16  Part17  Part18  Part19  Part20  Part21  Part22  Part23  Part24  Part25  Part26  Part27  Part28  Part29  Part30  Part31  Part32  Part33  Part34  Part35  Part36  Part37  Part38  Part39  Part40  
145   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
146   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
147   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
148   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
149   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
150   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
151   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
152   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
153   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
154   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
155   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
156   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
157   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
158   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
159   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
160   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
161   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
162   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
163   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
164   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
165   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
166   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
167   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
168   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
169   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
170   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
171   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
172   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
173   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
174   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
175   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
176   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
177   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
178   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
179   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
180   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
181   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
182   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
